sample_index,strategy,model,true_defect,defect_score
140,median_all,random_forest,0,0.1148166747931109
1005,median_all,random_forest,0,0.11438699797814995
769,median_all,random_forest,0,0.11403612204173916
178,median_all,random_forest,0,0.11298379708769936
576,median_all,random_forest,1,0.11212987349585517
535,median_all,random_forest,0,0.11179269731954776
577,median_all,random_forest,0,0.11158080857555966
21,median_all,random_forest,0,0.11121222580151001
534,median_all,random_forest,0,0.11117527329152786
195,median_all,random_forest,0,0.11115683652153009
65,median_all,random_forest,0,0.11103511566640155
345,median_all,random_forest,0,0.11056097410486132
355,median_all,random_forest,0,0.11048657099080725
460,median_all,random_forest,0,0.11046684335216155
1315,median_all,random_forest,0,0.10972364914814457
847,median_all,random_forest,0,0.10889005470745632
397,median_all,random_forest,0,0.10883857534513132
1309,median_all,random_forest,0,0.10880004656644404
502,median_all,random_forest,0,0.10807726746898341
627,median_all,random_forest,0,0.1074784348462689
1052,median_all,random_forest,0,0.10746550523908711
313,median_all,random_forest,0,0.10643000830988726
175,median_all,random_forest,0,0.10612281047048923
177,median_all,random_forest,0,0.10584130082489676
1271,median_all,random_forest,0,0.10527741915532951
246,median_all,random_forest,0,0.10491545528291388
42,median_all,random_forest,0,0.10490472270867483
1137,median_all,random_forest,0,0.10482850529904039
283,median_all,random_forest,0,0.10435529748810296
231,median_all,random_forest,1,0.1039711676256629
282,median_all,random_forest,1,0.10365183689221899
256,median_all,random_forest,0,0.10274623600794015
220,median_all,random_forest,0,0.10243378512798966
258,median_all,random_forest,0,0.1021551312803264
138,median_all,random_forest,0,0.1020503948464985
411,median_all,random_forest,0,0.10167841797908414
234,median_all,random_forest,0,0.10134894796784027
582,median_all,random_forest,0,0.10132727254606384
1157,median_all,random_forest,0,0.10105298886938498
1226,median_all,random_forest,0,0.10028388586196302
1034,median_all,random_forest,0,0.09949869142167866
106,median_all,random_forest,0,0.09941365640477136
173,median_all,random_forest,0,0.09869794511738685
444,median_all,random_forest,0,0.09865905684316433
1522,median_all,random_forest,0,0.09847900014175226
569,median_all,random_forest,0,0.09814226599382435
1249,median_all,random_forest,0,0.09674565931440574
135,median_all,random_forest,0,0.09602533135213141
476,median_all,random_forest,0,0.09601139860264132
1334,median_all,random_forest,0,0.09563637584131233
573,median_all,random_forest,0,0.09536652511125929
297,median_all,random_forest,0,0.09494044962585006
442,median_all,random_forest,0,0.09445783480437989
1259,median_all,random_forest,0,0.0942381647636479
1236,median_all,random_forest,0,0.09409952952246693
1361,median_all,random_forest,0,0.09406913988613823
1213,median_all,random_forest,0,0.09386102970753091
1239,median_all,random_forest,0,0.09370364422478858
1095,median_all,random_forest,0,0.09331605003068068
952,median_all,random_forest,0,0.09317580278508428
1161,median_all,random_forest,0,0.09255364716112818
344,median_all,random_forest,1,0.09199304992449008
1204,median_all,random_forest,0,0.09196704897134211
392,median_all,random_forest,1,0.09165774765782833
587,median_all,random_forest,0,0.09159812578340755
708,median_all,random_forest,0,0.09145661648350135
342,median_all,random_forest,0,0.0911899570325889
1231,median_all,random_forest,0,0.09088760368010781
1033,median_all,random_forest,0,0.09057179287395824
449,median_all,random_forest,0,0.09040278372356474
550,median_all,random_forest,0,0.09034756222433513
1116,median_all,random_forest,0,0.09015686573844894
464,median_all,random_forest,0,0.08960680230082498
399,median_all,random_forest,0,0.08954251381076672
62,median_all,random_forest,1,0.0895343205309949
307,median_all,random_forest,0,0.0895279116482485
1138,median_all,random_forest,0,0.08936009420841332
527,median_all,random_forest,0,0.08925824005250044
17,median_all,random_forest,0,0.08920675458308765
630,median_all,random_forest,0,0.08903490350204465
331,median_all,random_forest,0,0.08837831541409652
1191,median_all,random_forest,0,0.08823557807831396
383,median_all,random_forest,0,0.088105834040142
1219,median_all,random_forest,0,0.08803515038457922
425,median_all,random_forest,0,0.08743064849664782
394,median_all,random_forest,0,0.0871969286189778
571,median_all,random_forest,0,0.08715931483266111
572,median_all,random_forest,0,0.08693163229113839
1262,median_all,random_forest,0,0.0869236012588183
1208,median_all,random_forest,0,0.08692308195071466
1155,median_all,random_forest,0,0.08656291986368604
130,median_all,random_forest,0,0.08632406505249142
79,median_all,random_forest,0,0.08613570446642571
678,median_all,random_forest,0,0.0860522979340844
798,median_all,random_forest,0,0.08600781344584275
1027,median_all,random_forest,0,0.08586812532007528
1344,median_all,random_forest,0,0.08569469329153324
1360,median_all,random_forest,0,0.0854447860025023
828,median_all,random_forest,0,0.08512660048310926
786,median_all,random_forest,0,0.08462427073262858
1367,median_all,random_forest,0,0.08418557679833802
563,median_all,random_forest,0,0.08368638078662488
705,median_all,random_forest,0,0.08367583571390391
268,median_all,random_forest,0,0.08357009810424522
461,median_all,random_forest,0,0.08341734117067051
899,median_all,random_forest,0,0.08340740338343432
1442,median_all,random_forest,0,0.08311768868360417
1080,median_all,random_forest,0,0.08299602257468992
1205,median_all,random_forest,0,0.08299118559610143
1156,median_all,random_forest,0,0.08267583287688379
1166,median_all,random_forest,0,0.0826480654341991
713,median_all,random_forest,0,0.0825748848999398
489,median_all,random_forest,0,0.08242046119504959
1212,median_all,random_forest,0,0.08209771135582639
765,median_all,random_forest,0,0.08207337058951804
537,median_all,random_forest,0,0.08202770693528767
104,median_all,random_forest,0,0.08175911077503749
1237,median_all,random_forest,0,0.0815837370343618
698,median_all,random_forest,0,0.08152477508234215
1375,median_all,random_forest,0,0.08105471257791862
1382,median_all,random_forest,0,0.08092242790893776
440,median_all,random_forest,0,0.08087995433815545
366,median_all,random_forest,0,0.08083072328738707
1310,median_all,random_forest,0,0.0808287472698308
1038,median_all,random_forest,0,0.08079815030001355
434,median_all,random_forest,0,0.08068579231592686
1307,median_all,random_forest,0,0.0806472016329397
269,median_all,random_forest,0,0.08063791090377892
1351,median_all,random_forest,0,0.0805429403066348
757,median_all,random_forest,0,0.08041417624038986
264,median_all,random_forest,0,0.08039071435438937
912,median_all,random_forest,0,0.0803271064539762
545,median_all,random_forest,0,0.08020541856682235
1377,median_all,random_forest,0,0.0800591953013003
1499,median_all,random_forest,0,0.0800171841336563
1295,median_all,random_forest,0,0.07938989228197417
520,median_all,random_forest,0,0.0784106064817859
255,median_all,random_forest,0,0.07832805011297372
1090,median_all,random_forest,0,0.07823808238391614
1394,median_all,random_forest,0,0.07807532142595314
584,median_all,random_forest,0,0.07781233921264634
116,median_all,random_forest,0,0.07778954421727925
715,median_all,random_forest,0,0.07773971532128135
672,median_all,random_forest,0,0.0771863243901004
1353,median_all,random_forest,0,0.07665398789422076
893,median_all,random_forest,0,0.0762998401882314
973,median_all,random_forest,0,0.07624486452586662
1152,median_all,random_forest,0,0.07614458234075452
763,median_all,random_forest,0,0.07450266468929873
877,median_all,random_forest,0,0.07418178592831433
500,median_all,random_forest,0,0.07402223722432943
18,median_all,random_forest,0,0.07398822865787148
754,median_all,random_forest,0,0.07395404942135865
1525,median_all,random_forest,0,0.0736424648855768
1074,median_all,random_forest,0,0.07323876703184681
369,median_all,random_forest,0,0.07321972855911076
1097,median_all,random_forest,0,0.07305512663453446
1037,median_all,random_forest,0,0.07290870211107993
834,median_all,random_forest,0,0.07289089796651348
706,median_all,random_forest,0,0.07282316802680498
458,median_all,random_forest,0,0.07276834798215354
459,median_all,random_forest,0,0.07265980281903812
840,median_all,random_forest,0,0.0726037747010291
1094,median_all,random_forest,0,0.07240628983381839
766,median_all,random_forest,0,0.072186744993425
817,median_all,random_forest,0,0.07206378147256937
1268,median_all,random_forest,0,0.07192077720800218
832,median_all,random_forest,0,0.07174886384534304
1245,median_all,random_forest,0,0.07171481962527043
1175,median_all,random_forest,0,0.07168458364800469
795,median_all,random_forest,1,0.07153249273461187
1316,median_all,random_forest,0,0.07153032767906252
1,median_all,random_forest,0,0.07150800852365022
1151,median_all,random_forest,1,0.07145962272025519
1123,median_all,random_forest,0,0.07114486178284114
1036,median_all,random_forest,0,0.07102615580513078
793,median_all,random_forest,0,0.07088086983973048
1134,median_all,random_forest,0,0.07082228428150882
1081,median_all,random_forest,0,0.0706778325026863
1552,median_all,random_forest,0,0.07021358262313682
942,median_all,random_forest,0,0.07009634549948049
707,median_all,random_forest,0,0.0698261147878658
557,median_all,random_forest,0,0.06969489754338473
600,median_all,random_forest,0,0.06961513952133613
1531,median_all,random_forest,0,0.06951533785816678
296,median_all,random_forest,0,0.06928836687135616
146,median_all,random_forest,0,0.06928660523365332
1336,median_all,random_forest,0,0.0684589385839613
579,median_all,random_forest,0,0.0684291421565884
1385,median_all,random_forest,0,0.0678271156150974
1032,median_all,random_forest,0,0.06771344797234607
1345,median_all,random_forest,0,0.06759880386236958
725,median_all,random_forest,0,0.06755954090441313
1069,median_all,random_forest,0,0.06753151187943607
1335,median_all,random_forest,0,0.06720320700918071
604,median_all,random_forest,0,0.06701536259089834
691,median_all,random_forest,0,0.06699341466299998
701,median_all,random_forest,0,0.06688950156480646
996,median_all,random_forest,0,0.06685270687198339
674,median_all,random_forest,0,0.06677647178323229
658,median_all,random_forest,0,0.06650841608115936
1350,median_all,random_forest,0,0.06645487046370305
1274,median_all,random_forest,0,0.06616644952717167
1431,median_all,random_forest,0,0.06610028488440856
750,median_all,random_forest,0,0.0660810247374422
956,median_all,random_forest,0,0.0660565710014869
855,median_all,random_forest,0,0.06605183293144176
548,median_all,random_forest,0,0.06600396941548654
1103,median_all,random_forest,0,0.06590128823570703
1432,median_all,random_forest,0,0.06574459273640657
1317,median_all,random_forest,0,0.0656022104997222
1357,median_all,random_forest,0,0.06545345592762333
1500,median_all,random_forest,0,0.06535943249416241
820,median_all,random_forest,0,0.0649406190507895
1564,median_all,random_forest,0,0.06486556989351118
1482,median_all,random_forest,0,0.06473321781534849
496,median_all,random_forest,0,0.06467218950443229
1405,median_all,random_forest,0,0.06460396426486283
1247,median_all,random_forest,0,0.06447306815829197
666,median_all,random_forest,0,0.0644144730209311
753,median_all,random_forest,0,0.06422861009454546
530,median_all,random_forest,0,0.06421154657365234
1229,median_all,random_forest,0,0.06413003193092882
1366,median_all,random_forest,0,0.06401248058952212
953,median_all,random_forest,0,0.06394195778167203
905,median_all,random_forest,0,0.06348582743466505
352,median_all,random_forest,0,0.0632087461431021
1368,median_all,random_forest,0,0.06312625645607998
699,median_all,random_forest,0,0.06302948496670702
770,median_all,random_forest,0,0.06290595762861016
1122,median_all,random_forest,0,0.06282298855549302
1117,median_all,random_forest,0,0.06265211860901668
873,median_all,random_forest,0,0.06262516298624296
185,median_all,random_forest,0,0.062371622163524154
1526,median_all,random_forest,0,0.06187263490781778
1148,median_all,random_forest,0,0.06174504581515934
1486,median_all,random_forest,0,0.061626028158901516
1565,median_all,random_forest,0,0.06160809120413968
1140,median_all,random_forest,0,0.0615570996704996
714,median_all,random_forest,0,0.06149163857771398
978,median_all,random_forest,0,0.06137729069684201
989,median_all,random_forest,0,0.06137623519355377
909,median_all,random_forest,0,0.061308236790355464
1424,median_all,random_forest,0,0.06088519332673596
872,median_all,random_forest,0,0.06079605111506745
1541,median_all,random_forest,0,0.060569276092275644
524,median_all,random_forest,0,0.0603985181265695
723,median_all,random_forest,0,0.060337022534746
1049,median_all,random_forest,0,0.060314579512652504
776,median_all,random_forest,0,0.05998153665987758
1479,median_all,random_forest,0,0.05986519644571947
273,median_all,random_forest,1,0.059709156094719475
928,median_all,random_forest,0,0.05948077044534188
559,median_all,random_forest,0,0.059402275189647885
861,median_all,random_forest,0,0.0593911783726416
1150,median_all,random_forest,0,0.05922679152407624
615,median_all,random_forest,0,0.058447722530977006
1184,median_all,random_forest,0,0.0583448980333734
1472,median_all,random_forest,0,0.05826248400920365
1411,median_all,random_forest,0,0.0582594339520416
712,median_all,random_forest,0,0.05814929415637558
954,median_all,random_forest,0,0.058068804471902664
1129,median_all,random_forest,0,0.05799646513823655
454,median_all,random_forest,0,0.05770964407957032
533,median_all,random_forest,0,0.05756312531356276
1370,median_all,random_forest,0,0.0572441531051605
1446,median_all,random_forest,0,0.056964457845637015
570,median_all,random_forest,0,0.05664016282135754
635,median_all,random_forest,0,0.056283266426572116
1198,median_all,random_forest,0,0.056002063461685694
1106,median_all,random_forest,0,0.055818564231092146
1448,median_all,random_forest,0,0.05536814373027942
925,median_all,random_forest,0,0.05530833537187466
947,median_all,random_forest,0,0.05518831895902079
1356,median_all,random_forest,0,0.05510210269756682
1396,median_all,random_forest,0,0.05482773702118302
390,median_all,random_forest,0,0.05473588518060126
337,median_all,random_forest,0,0.054714070600842976
1563,median_all,random_forest,0,0.054168587322911355
640,median_all,random_forest,0,0.05379572487466047
862,median_all,random_forest,0,0.053787768958827205
902,median_all,random_forest,0,0.053576915524115316
839,median_all,random_forest,0,0.053482681371610975
756,median_all,random_forest,0,0.053374749964795215
792,median_all,random_forest,0,0.05331241612612714
1453,median_all,random_forest,0,0.05314491906168236
455,median_all,random_forest,0,0.05283654968845429
611,median_all,random_forest,0,0.052835000228317296
903,median_all,random_forest,0,0.05283281194646876
844,median_all,random_forest,0,0.052733116042984494
1093,median_all,random_forest,0,0.05268867167970667
1162,median_all,random_forest,0,0.052529708498327665
531,median_all,random_forest,0,0.052453044598530105
693,median_all,random_forest,0,0.05208793545253759
1011,median_all,random_forest,0,0.05170510817347562
930,median_all,random_forest,0,0.05157776718019231
1390,median_all,random_forest,0,0.05132387078572506
372,median_all,random_forest,0,0.05122053429678437
1142,median_all,random_forest,0,0.05120543934147587
1089,median_all,random_forest,0,0.0504815500075448
1003,median_all,random_forest,0,0.05045990921510949
971,median_all,random_forest,0,0.05032927720487315
1529,median_all,random_forest,0,0.050258152420650626
865,median_all,random_forest,0,0.05013324358100896
1543,median_all,random_forest,0,0.04996612141787664
1540,median_all,random_forest,0,0.049827057807925026
1476,median_all,random_forest,0,0.04975634267848253
936,median_all,random_forest,0,0.04965386028267378
972,median_all,random_forest,0,0.04955817549317212
1314,median_all,random_forest,0,0.049196871828591116
1197,median_all,random_forest,0,0.04889623265815435
1098,median_all,random_forest,0,0.04869327385697424
1477,median_all,random_forest,0,0.04842654599600461
1189,median_all,random_forest,1,0.048185216099859846
388,median_all,random_forest,0,0.04812634547775272
1398,median_all,random_forest,0,0.0472871273198823
887,median_all,random_forest,0,0.04726838511813527
1412,median_all,random_forest,0,0.04703517978887703
932,median_all,random_forest,0,0.046828794896734124
837,median_all,random_forest,0,0.04668927630620881
1070,median_all,random_forest,0,0.04630134609190475
868,median_all,random_forest,0,0.04626147421155953
628,median_all,random_forest,0,0.04612505239032408
959,median_all,random_forest,0,0.04565897381061314
549,median_all,random_forest,0,0.045566978386723724
822,median_all,random_forest,0,0.045525892358088134
1031,median_all,random_forest,0,0.04537039189642039
1048,median_all,random_forest,0,0.04513119812179954
1352,median_all,random_forest,0,0.04475486479407797
720,median_all,random_forest,0,0.044679636174383745
512,median_all,random_forest,0,0.0445319443359245
876,median_all,random_forest,0,0.044493654069300496
1466,median_all,random_forest,0,0.04418444113268689
1474,median_all,random_forest,0,0.04406109656307925
1493,median_all,random_forest,0,0.043562742755604046
939,median_all,random_forest,0,0.04344693915869202
1004,median_all,random_forest,0,0.0433333942613806
553,median_all,random_forest,0,0.043224652218053626
1498,median_all,random_forest,0,0.0427137255160526
1384,median_all,random_forest,0,0.0422076664145528
1099,median_all,random_forest,0,0.04168302635489379
860,median_all,random_forest,0,0.041676688414237405
894,median_all,random_forest,0,0.04114041650624834
629,median_all,random_forest,0,0.040523660667328466
624,median_all,random_forest,0,0.039886972011250896
621,median_all,random_forest,0,0.03985771190064657
1441,median_all,random_forest,0,0.039716001530530017
987,median_all,random_forest,0,0.0394958619279018
967,median_all,random_forest,0,0.039466570235308716
1287,median_all,random_forest,0,0.03886305569622922
921,median_all,random_forest,0,0.038344476206703296
1421,median_all,random_forest,0,0.03812243579134975
1354,median_all,random_forest,0,0.03787271490237579
811,median_all,random_forest,0,0.03746173592820747
748,median_all,random_forest,0,0.037328805272745375
722,median_all,random_forest,0,0.036744727134473694
1495,median_all,random_forest,0,0.036664194186722156
1058,median_all,random_forest,0,0.03643252157104669
1086,median_all,random_forest,0,0.03618380183246575
1491,median_all,random_forest,0,0.03613769835139575
1528,median_all,random_forest,0,0.03574974323381166
818,median_all,random_forest,0,0.035736419194356675
1407,median_all,random_forest,0,0.034220147557443424
946,median_all,random_forest,0,0.03405961799467951
1073,median_all,random_forest,0,0.033993218362235546
850,median_all,random_forest,0,0.03128192763790664
726,median_all,random_forest,0,0.029934162426931466
1433,median_all,random_forest,0,0.029538195025519912
1057,median_all,random_forest,0,0.029330394818668372
1478,median_all,random_forest,0,0.02851618188476052
816,median_all,random_forest,0,0.0281165193609207
646,median_all,random_forest,0,0.027592453464227097
1437,median_all,random_forest,0,0.026900126602238613
907,median_all,random_forest,0,0.025701847368549226
1509,median_all,random_forest,0,0.02511731878080857
1439,median_all,random_forest,0,0.025067431198850864
1537,median_all,random_forest,0,0.01955773257845221
730,median_all,random_forest,0,0.0072200689061154176
457,drop_high_missing,logistic_regression,0,0.9999999986660268
1397,drop_high_missing,logistic_regression,0,0.9999999951524134
1123,drop_high_missing,logistic_regression,0,0.9999944889070377
1242,drop_high_missing,logistic_regression,1,0.9999888785860728
709,drop_high_missing,logistic_regression,1,0.9999835086526955
587,drop_high_missing,logistic_regression,0,0.9999748038416474
27,drop_high_missing,logistic_regression,0,0.9999649750796944
15,drop_high_missing,logistic_regression,0,0.9999222241127231
17,drop_high_missing,logistic_regression,0,0.9998747916568899
216,drop_high_missing,logistic_regression,0,0.99981132101896
1364,drop_high_missing,logistic_regression,1,0.9995627128858335
180,drop_high_missing,logistic_regression,1,0.9993765627905575
5,drop_high_missing,logistic_regression,0,0.9992195551050087
269,drop_high_missing,logistic_regression,0,0.9988453613280229
165,drop_high_missing,logistic_regression,0,0.9984549279023665
518,drop_high_missing,logistic_regression,1,0.9973832324674773
209,drop_high_missing,logistic_regression,0,0.9972823817359731
489,drop_high_missing,logistic_regression,0,0.9965556845077926
110,drop_high_missing,logistic_regression,0,0.9961331969161805
1033,drop_high_missing,logistic_regression,0,0.9952587474638395
1315,drop_high_missing,logistic_regression,0,0.9895252921144204
187,drop_high_missing,logistic_regression,0,0.9885290316796177
1225,drop_high_missing,logistic_regression,0,0.9840207807287469
809,drop_high_missing,logistic_regression,0,0.9836503824044341
282,drop_high_missing,logistic_regression,1,0.9828463528459745
273,drop_high_missing,logistic_regression,1,0.9769265585854657
1208,drop_high_missing,logistic_regression,0,0.9765878905341667
515,drop_high_missing,logistic_regression,0,0.9746666945153092
18,drop_high_missing,logistic_regression,0,0.9569398462580934
929,drop_high_missing,logistic_regression,1,0.9550128231270267
1396,drop_high_missing,logistic_regression,0,0.9392451304780399
1385,drop_high_missing,logistic_regression,0,0.9133789922959437
872,drop_high_missing,logistic_regression,0,0.9114652327937218
628,drop_high_missing,logistic_regression,0,0.9086971872428589
326,drop_high_missing,logistic_regression,1,0.8957054234068738
301,drop_high_missing,logistic_regression,0,0.847615443641337
1344,drop_high_missing,logistic_regression,0,0.8246190987766652
1162,drop_high_missing,logistic_regression,0,0.8118665860338499
1032,drop_high_missing,logistic_regression,0,0.8078114436815685
1156,drop_high_missing,logistic_regression,0,0.8075185029185973
1117,drop_high_missing,logistic_regression,0,0.8065603141692989
1191,drop_high_missing,logistic_regression,0,0.7898287518043777
336,drop_high_missing,logistic_regression,1,0.7821027978596033
153,drop_high_missing,logistic_regression,0,0.771566452948535
978,drop_high_missing,logistic_regression,0,0.7706240665563775
1092,drop_high_missing,logistic_regression,0,0.7612715281136976
68,drop_high_missing,logistic_regression,0,0.7597341955208663
1294,drop_high_missing,logistic_regression,0,0.755860577232485
839,drop_high_missing,logistic_regression,0,0.7521976316299432
65,drop_high_missing,logistic_regression,0,0.7452529476496984
21,drop_high_missing,logistic_regression,0,0.7240833410105955
1122,drop_high_missing,logistic_regression,0,0.6868314614323615
465,drop_high_missing,logistic_regression,0,0.6764145748752168
1027,drop_high_missing,logistic_regression,0,0.6642993728372187
460,drop_high_missing,logistic_regression,0,0.6524580343028136
1249,drop_high_missing,logistic_regression,0,0.6470767776985802
434,drop_high_missing,logistic_regression,0,0.6276244051579728
325,drop_high_missing,logistic_regression,0,0.6146865328784361
1411,drop_high_missing,logistic_regression,0,0.6104038454893465
1137,drop_high_missing,logistic_regression,0,0.6014765591573584
1049,drop_high_missing,logistic_regression,0,0.5962892945717315
550,drop_high_missing,logistic_regression,0,0.544717331315163
41,drop_high_missing,logistic_regression,0,0.510215061762027
1218,drop_high_missing,logistic_regression,0,0.5101429105433977
846,drop_high_missing,logistic_regression,0,0.4988310983947769
535,drop_high_missing,logistic_regression,0,0.4975359324740707
1254,drop_high_missing,logistic_regression,1,0.47726484954923987
1283,drop_high_missing,logistic_regression,0,0.45035990299547035
786,drop_high_missing,logistic_regression,0,0.4319351154802767
170,drop_high_missing,logistic_regression,0,0.42600070238253923
1328,drop_high_missing,logistic_regression,1,0.41686078485076283
579,drop_high_missing,logistic_regression,0,0.38502374343380025
424,drop_high_missing,logistic_regression,1,0.3466092848388339
177,drop_high_missing,logistic_regression,0,0.3440846395276606
1565,drop_high_missing,logistic_regression,0,0.341546890770642
1309,drop_high_missing,logistic_regression,0,0.3306938062040767
1563,drop_high_missing,logistic_regression,0,0.32863387196116345
135,drop_high_missing,logistic_regression,0,0.32024107648671946
306,drop_high_missing,logistic_regression,0,0.3144398453733824
820,drop_high_missing,logistic_regression,0,0.29781737712078826
392,drop_high_missing,logistic_regression,1,0.2872939425581013
1166,drop_high_missing,logistic_regression,0,0.2789693888359871
1366,drop_high_missing,logistic_regression,0,0.26968433069762127
763,drop_high_missing,logistic_regression,0,0.26816782375447246
1116,drop_high_missing,logistic_regression,0,0.2657842584868727
312,drop_high_missing,logistic_regression,0,0.26335619450822717
576,drop_high_missing,logistic_regression,1,0.2410503850656968
238,drop_high_missing,logistic_regression,1,0.2319095315420514
720,drop_high_missing,logistic_regression,0,0.21829817103317453
1432,drop_high_missing,logistic_regression,0,0.2166978990258704
1070,drop_high_missing,logistic_regression,0,0.2044240351463429
1080,drop_high_missing,logistic_regression,0,0.19988555935831218
1295,drop_high_missing,logistic_regression,0,0.19782815440172144
20,drop_high_missing,logistic_regression,0,0.1933904166289736
569,drop_high_missing,logistic_regression,0,0.18476989204048516
1543,drop_high_missing,logistic_regression,0,0.1764933993759441
795,drop_high_missing,logistic_regression,1,0.16696842725303512
345,drop_high_missing,logistic_regression,0,0.16471579561525912
1245,drop_high_missing,logistic_regression,0,0.16470164490288142
331,drop_high_missing,logistic_regression,0,0.16469963369786225
689,drop_high_missing,logistic_regression,0,0.16364887136814601
364,drop_high_missing,logistic_regression,0,0.15374873926725646
256,drop_high_missing,logistic_regression,0,0.14827447794293142
1509,drop_high_missing,logistic_regression,0,0.14680705383798162
233,drop_high_missing,logistic_regression,0,0.14167848689549528
411,drop_high_missing,logistic_regression,0,0.14153729398211096
1272,drop_high_missing,logistic_regression,0,0.13767077609904776
1367,drop_high_missing,logistic_regression,0,0.13221197994338066
1453,drop_high_missing,logistic_regression,0,0.131803055067039
770,drop_high_missing,logistic_regression,0,0.12990706078620481
342,drop_high_missing,logistic_regression,0,0.1277826296930036
847,drop_high_missing,logistic_regression,0,0.11820677721086446
11,drop_high_missing,logistic_regression,1,0.11705487728175239
1005,drop_high_missing,logistic_regression,0,0.11486375036978197
31,drop_high_missing,logistic_regression,0,0.11476197630077006
629,drop_high_missing,logistic_regression,0,0.11432615582830906
1259,drop_high_missing,logistic_regression,0,0.10902482078424958
26,drop_high_missing,logistic_regression,0,0.10473483389783893
9,drop_high_missing,logistic_regression,0,0.10352312926584695
444,drop_high_missing,logistic_regression,0,0.097303347631441
572,drop_high_missing,logistic_regression,0,0.08947417233221806
425,drop_high_missing,logistic_regression,0,0.08179499831293878
1495,drop_high_missing,logistic_regression,0,0.08001606474086308
582,drop_high_missing,logistic_regression,0,0.07537900091317845
1073,drop_high_missing,logistic_regression,0,0.07378971635995028
725,drop_high_missing,logistic_regression,0,0.0728301687321686
1138,drop_high_missing,logistic_regression,0,0.06655879169934127
121,drop_high_missing,logistic_regression,0,0.06444470572440587
176,drop_high_missing,logistic_regression,0,0.05931694461963234
1189,drop_high_missing,logistic_regression,1,0.05754898543639524
751,drop_high_missing,logistic_regression,0,0.05596381418492343
1152,drop_high_missing,logistic_regression,0,0.05516914259012011
1204,drop_high_missing,logistic_regression,0,0.053998558566272545
530,drop_high_missing,logistic_regression,0,0.053091104385152334
51,drop_high_missing,logistic_regression,0,0.05180225530954673
1142,drop_high_missing,logistic_regression,0,0.04941576323044999
1081,drop_high_missing,logistic_regression,0,0.04546629918363032
534,drop_high_missing,logistic_regression,0,0.044945930502375976
899,drop_high_missing,logistic_regression,0,0.04442798872835403
1262,drop_high_missing,logistic_regression,0,0.04164552015650986
766,drop_high_missing,logistic_regression,0,0.0406921922627181
973,drop_high_missing,logistic_regression,0,0.03981181986198337
189,drop_high_missing,logistic_regression,1,0.03852440516253829
352,drop_high_missing,logistic_regression,0,0.03717591170306738
174,drop_high_missing,logistic_regression,0,0.037088426062134416
1074,drop_high_missing,logistic_regression,0,0.03707554309099669
887,drop_high_missing,logistic_regression,0,0.03675991236342681
1448,drop_high_missing,logistic_regression,0,0.03520888074397684
840,drop_high_missing,logistic_regression,0,0.03468912352016941
1209,drop_high_missing,logistic_regression,0,0.03330285279393779
1097,drop_high_missing,logistic_regression,0,0.03173681275652232
149,drop_high_missing,logistic_regression,0,0.030620842108293106
1282,drop_high_missing,logistic_regression,0,0.02990987193225436
557,drop_high_missing,logistic_regression,0,0.029760273667070673
62,drop_high_missing,logistic_regression,1,0.029366902658391928
502,drop_high_missing,logistic_regression,0,0.028975170402100462
268,drop_high_missing,logistic_regression,0,0.028091810378482057
388,drop_high_missing,logistic_regression,0,0.02743520222285396
220,drop_high_missing,logistic_regression,0,0.027053924958541895
397,drop_high_missing,logistic_regression,0,0.026688307541841528
914,drop_high_missing,logistic_regression,1,0.026371977410882493
818,drop_high_missing,logistic_regression,0,0.026354030478681373
190,drop_high_missing,logistic_regression,0,0.024194528555430903
1212,drop_high_missing,logistic_regression,0,0.024194304485536073
903,drop_high_missing,logistic_regression,0,0.024140328931572877
1287,drop_high_missing,logistic_regression,0,0.024137116077067713
1493,drop_high_missing,logistic_regression,0,0.023912963622851488
1037,drop_high_missing,logistic_regression,0,0.022738096729335574
866,drop_high_missing,logistic_regression,0,0.021980054423723392
1531,drop_high_missing,logistic_regression,0,0.019792938198822503
828,drop_high_missing,logistic_regression,0,0.01977987109941811
1345,drop_high_missing,logistic_regression,0,0.019635642616022426
1095,drop_high_missing,logistic_regression,0,0.019601290805451307
42,drop_high_missing,logistic_regression,0,0.018937973900839455
1038,drop_high_missing,logistic_regression,0,0.01875394093771381
1052,drop_high_missing,logistic_regression,0,0.01820221274110265
1424,drop_high_missing,logistic_regression,0,0.017703378929621694
1089,drop_high_missing,logistic_regression,0,0.01743280385933575
939,drop_high_missing,logistic_regression,0,0.01720434984979239
154,drop_high_missing,logistic_regression,1,0.01713557210692015
435,drop_high_missing,logistic_regression,0,0.017016141315678253
862,drop_high_missing,logistic_regression,0,0.016524201827465966
708,drop_high_missing,logistic_regression,0,0.016285325216850877
635,drop_high_missing,logistic_regression,0,0.016192798381780556
705,drop_high_missing,logistic_regression,0,0.015682481360787464
1134,drop_high_missing,logistic_regression,0,0.015447946019368356
844,drop_high_missing,logistic_regression,0,0.014387530645757826
146,drop_high_missing,logistic_regression,0,0.013455848057484643
1474,drop_high_missing,logistic_regression,0,0.013055767350267485
104,drop_high_missing,logistic_regression,0,0.012353655174120608
834,drop_high_missing,logistic_regression,0,0.012274687735757935
793,drop_high_missing,logistic_regression,0,0.012149805180452175
971,drop_high_missing,logistic_regression,0,0.01212546208195882
372,drop_high_missing,logistic_regression,0,0.011688616518607097
